mal_id,title,images,approved,type,source,episodes,status,airing,duration,score,scored_by,rank,popularity,members,favorites,year,studios,genres
35247,Owarimonogatari 2nd Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/87322.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/87322t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/87322l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/87322.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/87322t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/87322l.webp'}}",True,TV,Light novel,7.0,Finished Airing,False,22 min per ep,8.88,182507,25,567,378919,8427,2017.0,"[{'mal_id': 44, 'type': 'anime', 'name': 'Shaft', 'url': 'https://myanimelist.net/anime/producer/44/Shaft'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
19,Monster,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/18793.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/18793t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/18793l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/18793.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/18793t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/18793l.webp'}}",True,TV,Manga,74.0,Finished Airing,False,24 min per ep,8.87,364209,26,144,1004136,46753,2004.0,"[{'mal_id': 11, 'type': 'anime', 'name': 'Madhouse', 'url': 'https://myanimelist.net/anime/producer/11/Madhouse'}]","[{'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 41, 'type': 'anime', 'name': 'Suspense', 'url': 'https://myanimelist.net/anime/genre/41/Suspense'}]"
47917,Bocchi the Rock!,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1448/127956l.webp'}}",True,TV,4-koma manga,12.0,Finished Airing,False,23 min per ep,8.86,239261,27,511,412119,20247,2022.0,"[{'mal_id': 1835, 'type': 'anime', 'name': 'CloverWorks', 'url': 'https://myanimelist.net/anime/producer/1835/CloverWorks'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
32281,Kimi no Na wa.,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/87048.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/87048t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/87048l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/87048.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/87048t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/87048l.webp'}}",True,Movie,Original,1.0,Finished Airing,False,1 hr 46 min,8.85,1799326,28,11,2585869,86984,,"[{'mal_id': 291, 'type': 'anime', 'name': 'CoMix Wave Films', 'url': 'https://myanimelist.net/anime/producer/291/CoMix_Wave_Films'}]","[{'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
40682,Kingdom 3rd Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1443/111830l.webp'}}",True,TV,Manga,26.0,Finished Airing,False,25 min per ep,8.81,33763,29,2058,90293,1819,2020.0,"[{'mal_id': 1, 'type': 'anime', 'name': 'Pierrot', 'url': 'https://myanimelist.net/anime/producer/1/Pierrot'}, {'mal_id': 1998, 'type': 'anime', 'name': 'Studio Signpost', 'url': 'https://myanimelist.net/anime/producer/1998/Studio_Signpost'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}]"
36838,Gintama.: Shirogane no Tamashii-hen,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/89603.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/89603t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/89603l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/89603.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/89603t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/89603l.webp'}}",True,TV,Manga,12.0,Finished Airing,False,24 min per ep,8.81,97223,30,1117,199184,1136,2018.0,"[{'mal_id': 1258, 'type': 'anime', 'name': 'Bandai Namco Pictures', 'url': 'https://myanimelist.net/anime/producer/1258/Bandai_Namco_Pictures'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
47778,Kimetsu no Yaiba: Yuukaku-hen,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1908/120036l.webp'}}",True,TV,Manga,11.0,Finished Airing,False,26 min per ep,8.8,758702,31,101,1226174,23340,2022.0,"[{'mal_id': 43, 'type': 'anime', 'name': 'ufotable', 'url': 'https://myanimelist.net/anime/producer/43/ufotable'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
37510,Mob Psycho 100 II,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1918/96303l.webp'}}",True,TV,Web manga,13.0,Finished Airing,False,24 min per ep,8.8,897641,32,75,1425207,31565,2019.0,"[{'mal_id': 4, 'type': 'anime', 'name': 'Bones', 'url': 'https://myanimelist.net/anime/producer/4/Bones'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
40028,Shingeki no Kyojin: The Final Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1000/110531l.webp'}}",True,TV,Manga,16.0,Finished Airing,False,23 min per ep,8.8,1212710,33,41,1835709,51341,2021.0,"[{'mal_id': 569, 'type': 'anime', 'name': 'MAPPA', 'url': 'https://myanimelist.net/anime/producer/569/MAPPA'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}]"
31758,Kizumonogatari III: Reiketsu-hen,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1084/112813l.webp'}}",True,Movie,Light novel,1.0,Finished Airing,False,1 hr 23 min,8.79,254546,34,472,438252,7203,,"[{'mal_id': 44, 'type': 'anime', 'name': 'Shaft', 'url': 'https://myanimelist.net/anime/producer/44/Shaft'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
199,Sen to Chihiro no Kamikakushi,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/79597.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/79597t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/79597l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/6/79597.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/6/79597t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/6/79597l.webp'}}",True,Movie,Original,1.0,Finished Airing,False,2 hr 4 min,8.78,1229877,35,44,1753414,31015,,"[{'mal_id': 21, 'type': 'anime', 'name': 'Studio Ghibli', 'url': 'https://myanimelist.net/anime/producer/21/Studio_Ghibli'}]","[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/81992.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/81992t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/81992l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/81992.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/81992t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/81992l.webp'}}",True,TV,Manga,10.0,Finished Airing,False,24 min per ep,8.78,754839,36,117,1136481,15175,2016.0,"[{'mal_id': 10, 'type': 'anime', 'name': 'Production I.G', 'url': 'https://myanimelist.net/anime/producer/10/Production_IG'}]","[{'mal_id': 30, 'type': 'anime', 'name': 'Sports', 'url': 'https://myanimelist.net/anime/genre/30/Sports'}]"
17074,Monogatari Series: Second Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1807/121534l.webp'}}",True,TV,Light novel,26.0,Finished Airing,False,25 min per ep,8.77,345299,37,293,645827,22987,2013.0,"[{'mal_id': 44, 'type': 'anime', 'name': 'Shaft', 'url': 'https://myanimelist.net/anime/producer/44/Shaft'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
48583,Shingeki no Kyojin: The Final Season Part 2,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1948/120625l.webp'}}",True,TV,Manga,12.0,Finished Airing,False,23 min per ep,8.77,620997,38,121,1122720,29042,2022.0,"[{'mal_id': 569, 'type': 'anime', 'name': 'MAPPA', 'url': 'https://myanimelist.net/anime/producer/569/MAPPA'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}]"
263,Hajime no Ippo,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/86334.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/86334t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/86334l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/86334.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/86334t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/86334l.webp'}}",True,TV,Manga,75.0,Finished Airing,False,23 min per ep,8.76,265374,39,368,543133,19989,2000.0,"[{'mal_id': 11, 'type': 'anime', 'name': 'Madhouse', 'url': 'https://myanimelist.net/anime/producer/11/Madhouse'}]","[{'mal_id': 30, 'type': 'anime', 'name': 'Sports', 'url': 'https://myanimelist.net/anime/genre/30/Sports'}]"
1,Cowboy Bebop,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/19644.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/19644t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/19644.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/19644t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/19644l.webp'}}",True,TV,Original,26.0,Finished Airing,False,24 min per ep,8.75,910325,40,43,1764250,78215,1998.0,"[{'mal_id': 14, 'type': 'anime', 'name': 'Sunrise', 'url': 'https://myanimelist.net/anime/producer/14/Sunrise'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
50160,Kingdom 4th Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1566/122794l.webp'}}",True,TV,Manga,26.0,Finished Airing,False,24 min per ep,8.75,20565,41,2811,52770,934,2022.0,"[{'mal_id': 1, 'type': 'anime', 'name': 'Pierrot', 'url': 'https://myanimelist.net/anime/producer/1/Pierrot'}, {'mal_id': 1998, 'type': 'anime', 'name': 'Studio Signpost', 'url': 'https://myanimelist.net/anime/producer/1998/Studio_Signpost'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}]"
37521,Vinland Saga,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1500/103005l.webp'}}",True,TV,Manga,24.0,Finished Airing,False,24 min per ep,8.74,754818,42,87,1342813,41505,2019.0,"[{'mal_id': 858, 'type': 'anime', 'name': 'Wit Studio', 'url': 'https://myanimelist.net/anime/producer/858/Wit_Studio'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}]"
50172,Mob Psycho 100 III,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1228/125011l.webp'}}",True,TV,Web manga,12.0,Finished Airing,False,23 min per ep,8.73,243264,43,357,561362,8657,2022.0,"[{'mal_id': 4, 'type': 'anime', 'name': 'Bones', 'url': 'https://myanimelist.net/anime/producer/4/Bones'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
24701,Mushishi Zoku Shou 2nd Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/68095.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/68095t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/68095l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/68095.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/68095t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/68095l.webp'}}",True,TV,Manga,10.0,Finished Airing,False,23 min per ep,8.73,100947,44,878,253692,1394,2014.0,"[{'mal_id': 8, 'type': 'anime', 'name': 'Artland', 'url': 'https://myanimelist.net/anime/producer/8/Artland'}]","[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 36, 'type': 'anime', 'name': 'Slice of Life', 'url': 'https://myanimelist.net/anime/genre/36/Slice_of_Life'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
